epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,143.122,0.61245,0.375,0.94231,0.95367,1,0.995,0.8596,0.55917,0.32037,0.98555,0.000924352,0.000924352,0.000924352
47,146.341,0.599,0.36249,0.95168,0.95625,1,0.995,0.85616,0.61887,0.33705,1.01367,0.000907848,0.000907848,0.000907848
48,149.652,0.58244,0.36363,0.94319,0.99164,1,0.995,0.88315,0.58963,0.32104,1.02676,0.000891345,0.000891345,0.000891345
49,152.918,0.59672,0.36895,0.93733,0.98447,1,0.995,0.87334,0.55924,0.28856,0.98955,0.000874842,0.000874842,0.000874842
50,156.081,0.59077,0.34838,0.93488,0.99134,1,0.995,0.88348,0.56854,0.2821,1.00124,0.000858338,0.000858338,0.000858338
51,159.397,0.56474,0.34492,0.93144,0.99363,1,0.995,0.90458,0.54056,0.27871,1.02147,0.000841835,0.000841835,0.000841835
52,162.59,0.58154,0.35667,0.94232,0.97753,1,0.995,0.86963,0.56911,0.29855,1.02307,0.000825332,0.000825332,0.000825332
53,165.741,0.58712,0.34987,0.93562,0.99212,1,0.995,0.86224,0.61786,0.35638,1.02213,0.000808828,0.000808828,0.000808828
54,168.985,0.58314,0.35255,0.93994,0.99231,1,0.995,0.84782,0.56144,0.33915,1.00482,0.000792325,0.000792325,0.000792325
55,172.191,0.56573,0.34877,0.93604,0.98784,1,0.995,0.88065,0.53305,0.32454,0.97315,0.000775822,0.000775822,0.000775822
56,175.513,0.56054,0.34175,0.92705,0.99802,1,0.995,0.89842,0.56151,0.27799,1.00237,0.000759318,0.000759318,0.000759318
57,178.8,0.56474,0.34317,0.92918,0.99088,1,0.995,0.87773,0.54496,0.27259,0.98679,0.000742815,0.000742815,0.000742815
58,182.061,0.55832,0.33665,0.93371,0.99093,1,0.995,0.86689,0.5631,0.27934,1.00279,0.000726312,0.000726312,0.000726312
59,185.306,0.56203,0.34093,0.92865,0.98145,1,0.995,0.8519,0.59086,0.32349,1.04127,0.000709809,0.000709809,0.000709809
60,188.709,0.55438,0.32906,0.9194,0.9859,1,0.995,0.84508,0.69071,0.34474,1.11777,0.000693305,0.000693305,0.000693305
61,192.053,0.55232,0.33665,0.91767,0.96845,0.96429,0.99267,0.86836,0.56482,0.31313,0.99584,0.000676802,0.000676802,0.000676802
62,195.263,0.56241,0.32571,0.93004,0.98244,1,0.995,0.84513,0.59246,0.29674,1.02978,0.000660299,0.000660299,0.000660299
63,198.51,0.53739,0.31103,0.92397,0.96308,1,0.995,0.84953,0.58678,0.27523,1.03069,0.000643795,0.000643795,0.000643795
64,201.793,0.54809,0.33042,0.92527,0.99417,1,0.995,0.86521,0.56645,0.28386,1.00755,0.000627292,0.000627292,0.000627292
65,205.038,0.53633,0.3161,0.92742,0.99802,1,0.995,0.86847,0.66468,0.25701,1.21471,0.000610789,0.000610789,0.000610789
66,208.276,0.55352,0.32527,0.92666,0.96924,1,0.995,0.83348,0.68804,0.38993,1.0731,0.000594286,0.000594286,0.000594286
67,211.435,0.53487,0.31122,0.91805,0.98768,1,0.995,0.89834,0.53982,0.26524,1.01548,0.000577782,0.000577782,0.000577782
68,214.727,0.52239,0.31286,0.91901,0.97906,1,0.995,0.87393,0.57483,0.27402,1.00824,0.000561279,0.000561279,0.000561279
69,217.926,0.53593,0.31963,0.91883,0.9924,1,0.995,0.85994,0.5351,0.28306,0.98155,0.000544776,0.000544776,0.000544776
70,221.176,0.51208,0.30606,0.90938,0.9833,1,0.995,0.86946,0.5829,0.2769,1.0231,0.000528272,0.000528272,0.000528272
71,224.407,0.5291,0.31207,0.91133,0.97719,1,0.995,0.87658,0.5601,0.26385,1.0074,0.000511769,0.000511769,0.000511769
72,227.659,0.53498,0.30509,0.91335,0.99011,1,0.995,0.86863,0.54891,0.29486,0.97423,0.000495266,0.000495266,0.000495266
73,230.9,0.51236,0.3041,0.91158,0.99102,1,0.995,0.8786,0.5704,0.26778,1.02959,0.000478762,0.000478762,0.000478762
74,234.127,0.51646,0.30048,0.90723,0.98954,1,0.995,0.8697,0.56998,0.27731,1.01917,0.000462259,0.000462259,0.000462259
75,237.316,0.50774,0.30091,0.90398,0.99809,1,0.995,0.85341,0.56975,0.28447,1.0338,0.000445756,0.000445756,0.000445756
76,240.581,0.50874,0.30136,0.91294,0.99803,1,0.995,0.87834,0.59481,0.27544,1.03036,0.000429253,0.000429253,0.000429253
77,243.8,0.50025,0.29867,0.91642,0.99726,1,0.995,0.86129,0.60294,0.31123,1.03187,0.000412749,0.000412749,0.000412749
78,247.017,0.49739,0.29982,0.90885,0.9973,1,0.995,0.86164,0.60697,0.32445,1.01668,0.000396246,0.000396246,0.000396246
79,250.229,0.49526,0.2878,0.89813,0.98409,1,0.995,0.88287,0.57028,0.26532,1.01478,0.000379743,0.000379743,0.000379743
80,253.452,0.48375,0.2879,0.89438,0.98996,0.99671,0.995,0.86471,0.58288,0.29175,1.00097,0.000363239,0.000363239,0.000363239
81,256.647,0.49348,0.29123,0.90592,0.96174,0.98696,0.99267,0.84986,0.59946,0.2713,1.06413,0.000346736,0.000346736,0.000346736
82,259.893,0.48527,0.29043,0.90275,0.98019,1,0.995,0.86499,0.59991,0.27765,1.03939,0.000330233,0.000330233,0.000330233
83,263.256,0.49038,0.2879,0.90746,0.93332,1,0.995,0.86864,0.51173,0.29753,0.98223,0.000313729,0.000313729,0.000313729
84,266.668,0.48643,0.28586,0.90291,0.98703,1,0.995,0.88554,0.55671,0.29249,0.98684,0.000297226,0.000297226,0.000297226
85,269.9,0.47646,0.27876,0.90542,0.93213,1,0.995,0.88718,0.53268,0.28557,0.98858,0.000280723,0.000280723,0.000280723
86,273.102,0.47469,0.2852,0.89515,0.93166,1,0.995,0.86492,0.56246,0.26428,1.00263,0.00026422,0.00026422,0.00026422
87,276.3,0.46459,0.27684,0.90037,0.99405,1,0.995,0.88041,0.50423,0.23199,0.96323,0.000247716,0.000247716,0.000247716
88,279.549,0.46568,0.26435,0.89593,0.98645,1,0.995,0.8987,0.51519,0.24684,0.96897,0.000231213,0.000231213,0.000231213
89,282.88,0.45908,0.2622,0.90333,0.99361,1,0.995,0.87959,0.51597,0.23036,0.96532,0.00021471,0.00021471,0.00021471
90,286.238,0.44425,0.26411,0.88643,0.99582,1,0.995,0.90226,0.49723,0.23363,0.9576,0.000198206,0.000198206,0.000198206
91,290.467,0.44249,0.23231,0.86271,0.99382,1,0.995,0.87646,0.51503,0.24291,0.96393,0.000181703,0.000181703,0.000181703
92,293.534,0.42984,0.22524,0.86012,0.99252,1,0.995,0.87603,0.51917,0.24325,0.98094,0.0001652,0.0001652,0.0001652
93,296.588,0.44268,0.22574,0.86156,0.9931,1,0.995,0.88762,0.51697,0.22925,0.97438,0.000148696,0.000148696,0.000148696
94,299.637,0.42536,0.21985,0.8668,1,1,0.995,0.89498,0.5165,0.21715,0.96732,0.000132193,0.000132193,0.000132193
95,302.762,0.41643,0.21734,0.8504,1,1,0.995,0.89375,0.54169,0.2144,0.97822,0.00011569,0.00011569,0.00011569
96,305.816,0.41921,0.21625,0.848,1,1,0.995,0.89929,0.52645,0.22553,0.97293,9.91865e-05,9.91865e-05,9.91865e-05
97,309.023,0.42148,0.21946,0.85709,1,1,0.995,0.90059,0.49416,0.22168,0.96057,8.26832e-05,8.26832e-05,8.26832e-05
98,312.052,0.41341,0.21467,0.85864,1,1,0.995,0.88635,0.51561,0.21594,0.96821,6.61799e-05,6.61799e-05,6.61799e-05
99,315.086,0.40655,0.20704,0.84133,1,1,0.995,0.89691,0.51186,0.21992,0.96913,4.96766e-05,4.96766e-05,4.96766e-05
100,318.116,0.4075,0.20679,0.86319,1,1,0.995,0.8938,0.50751,0.20959,0.96806,3.31733e-05,3.31733e-05,3.31733e-05
